name,price,images
【套装2本】 Python编程从入门到实践 Python编程从零基础到项目实战 python基础教程,156.80,
正版 Python编程无师自通——程序员的养成+Python核心编程 第3版 计算机与互联网 编,144.20,
Python网络爬虫从入门到实践+Python 3网络爬虫开发实战（全2册）数据抓取指南 Pytho,142.20,
图解数据结构:使用PYTHON 吴灿铭 编程语言 清华大学出版社 9787302495321 全新正,95.40,
正版 Python深度学习 基于TensorFlow Python和TensorFlow的基石Num,81.90,
正版现货 Python科学计算佳实践 SciPy指南 Python算法库和数学工具包SciPy n,69.70,
Python数据分析 (印尼)伊德里斯(Ivan Idris) 著；韩波 译 数据库科技 人民邮,56.10,
正版现货 Python编程无师自通程序员的养成 宋秉金Python3网络爬虫项目编程python,54.30,
Keras快速上手：基于Python的深度学习实战 9787121318726,51.40,
PYTHON经典实例,112.59,
Python机器学习 第2版(影印版),85.02,
"Python核心编程（第3版,英文版）",76.20,
Python数据科学指南,61.60,
PYTHON金融数据分析,57.27,
Python金融衍生品大数据分析（德）Yves Hilpisch（伊夫·希尔皮斯科）,84.15,
Python3面向对象编程(2版),84.15,
零起点Python大数据与量化交易何海群 著,84.15,
Python网络爬虫实战(第2版)胡松涛,67.94,
Python机器学习实践指南,57.96,
PYTHON编程无师自通 专业程序员的养成,49.56,
Python数据科学入门,41.16,
Python爬虫开发与项目实战  9787111563877 机械工业出版社,57.67,
【正版】 基于Python的Google App Engine编程 97875198068,57.20,
【正版】Python自然语言处理 9787111606703 印度] 雅兰·萨纳卡(Jal,47.40,
Python文本分析 [印度] 迪潘简·撒卡尔 机械工业出版社,64.40,
Python机器学习,62.40,
Python程序设计,62.40,
21天学通Python（第2版）,40.60,
【闪电发货】PYTHON3网络爬虫开发实战  崔庆才 编程语言正版书籍文学散文经管励志图书,77.73,
Python机器学习入门英文版影印版安德烈亚斯·穆勒东南大学出版9787564169060,71.50,
【闪电发货】Python可以这样学  董付国 著 编程语言正版书籍文学散文经管励志图书小说,55.85,
【套装2本】 Python编程从入门到实践 Java编程思想第4版 Python程序设计 pytho,219.10,
【套装3本】Python3网络爬虫开发实战 用Python写网络爬虫 第2版 精通Python爬虫框,207.20,
Python金融衍生品大数据分析（德）Yves Hilpisch（伊夫·希尔皮斯科）,84.15,
Python3面向对象编程(2版),84.15,
零起点Python大数据与量化交易何海群 著,84.15,
Python网络爬虫实战(第2版)胡松涛,67.94,
Python机器学习实践指南,57.96,
PYTHON编程无师自通 专业程序员的养成,49.56,
Python数据科学入门,41.16,
Python爬虫开发与项目实战  9787111563877 机械工业出版社,57.67,
【正版】 基于Python的Google App Engine编程 97875198068,57.20,
【正版】Python自然语言处理 9787111606703 印度] 雅兰·萨纳卡(Jal,47.40,
Python文本分析 [印度] 迪潘简·撒卡尔 机械工业出版社,64.40,
Python机器学习,62.40,
Python程序设计,62.40,
21天学通Python（第2版）,40.60,
【闪电发货】PYTHON3网络爬虫开发实战  崔庆才 编程语言正版书籍文学散文经管励志图书,77.73,
Python机器学习入门英文版影印版安德烈亚斯·穆勒东南大学出版9787564169060,71.50,
【闪电发货】Python可以这样学  董付国 著 编程语言正版书籍文学散文经管励志图书小说,55.85,
【套装2本】 Python编程从入门到实践 Java编程思想第4版 Python程序设计 pytho,219.10,
【套装3本】Python3网络爬虫开发实战 用Python写网络爬虫 第2版 精通Python爬虫框,207.20,
疯狂PYTHON讲义李刚,100.30,
Python科学计算(2版)张若愚 著,101.48,
Python 3爬虫 数据清洗与可视化实战,39.80,
集成电路静态时序分析与建模+Python编程快速上手 让繁琐工作自动化,107.00,
机械工业：Python学习手册（原书第5版）,170.82,
人邮官方   Python编程基础 Python  大数据  数据分析  高职 计算机 软件技术,29.85,
正版 自学Python——编程基础、科学计算及数据分析李金Python初学者自学Pyth,66.60,
正版 11招玩转网络安全 用python更安全 胡松涛 Python网络教科书籍pyth,58.80,
正版 Python3.6编程实践指南 计算机科学入门 原书第3版 保罗 格里斯 计算机科,58.80,
正版 Python趣味编程入门 迈克 桑德斯 Python编程入门书籍计算机趣味编程书籍,42.70,
Python编程快速上手+Java编程思想（第4版）全2册 网络爬虫书籍计算机 视频编程从入门到精通,190.70,
【套装2本】 Python编程从入门到实践 Python编程从零基础到项目实战 python基础教程,156.80,
正版 Python编程无师自通——程序员的养成+Python核心编程 第3版 计算机与互联网 编,144.20,
Python网络爬虫从入门到实践+Python 3网络爬虫开发实战（全2册）数据抓取指南 Pytho,142.20,
图解数据结构:使用PYTHON 吴灿铭 编程语言 清华大学出版社 9787302495321 全新正,95.40,
正版 Python深度学习 基于TensorFlow Python和TensorFlow的基石Num,81.90,
正版现货 Python科学计算佳实践 SciPy指南 Python算法库和数学工具包SciPy n,69.70,
Python数据分析 (印尼)伊德里斯(Ivan Idris) 著；韩波 译 数据库科技 人民邮,56.10,
正版现货 Python编程无师自通程序员的养成 宋秉金Python3网络爬虫项目编程python,54.30,
Keras快速上手：基于Python的深度学习实战 9787121318726,51.40,
PYTHON经典实例,112.59,
Python机器学习 第2版(影印版),85.02,
"Python核心编程（第3版,英文版）",76.20,
Python数据科学指南,61.60,
PYTHON金融数据分析,57.27,
疯狂PYTHON讲义李刚,100.30,
Python科学计算(2版)张若愚 著,101.48,
Python 3爬虫 数据清洗与可视化实战,39.80,
集成电路静态时序分析与建模+Python编程快速上手 让繁琐工作自动化,107.00,
Python编程快速上手+Java编程思想（第4版）全2册 网络爬虫书籍计算机 视频编程从入门到精通,190.70,
【套装2本】 Python编程从入门到实践 Python编程从零基础到项目实战 python基础教程,156.80,
正版 Python编程无师自通——程序员的养成+Python核心编程 第3版 计算机与互联网 编,144.20,
Python网络爬虫从入门到实践+Python 3网络爬虫开发实战（全2册）数据抓取指南 Pytho,142.20,
图解数据结构:使用PYTHON 吴灿铭 编程语言 清华大学出版社 9787302495321 全新正,95.40,
正版 Python深度学习 基于TensorFlow Python和TensorFlow的基石Num,81.90,
正版现货 Python科学计算佳实践 SciPy指南 Python算法库和数学工具包SciPy n,69.70,
Python数据分析 (印尼)伊德里斯(Ivan Idris) 著；韩波 译 数据库科技 人民邮,56.10,
正版现货 Python编程无师自通程序员的养成 宋秉金Python3网络爬虫项目编程python,54.30,
Keras快速上手：基于Python的深度学习实战 9787121318726,51.40,
PYTHON经典实例,112.59,
Python机器学习 第2版(影印版),85.02,
"Python核心编程（第3版,英文版）",76.20,
Python数据科学指南,61.60,
PYTHON金融数据分析,57.27,
疯狂PYTHON讲义李刚,100.30,
Python科学计算(2版)张若愚 著,101.48,
Python 3爬虫 数据清洗与可视化实战,39.80,
集成电路静态时序分析与建模+Python编程快速上手 让繁琐工作自动化,107.00,
机械工业：Python学习手册（原书第5版）,170.82,
人邮官方   Python编程基础 Python  大数据  数据分析  高职 计算机 软件技术,29.85,
正版 自学Python——编程基础、科学计算及数据分析李金Python初学者自学Pyth,66.60,
正版 11招玩转网络安全 用python更安全 胡松涛 Python网络教科书籍pyth,58.80,
正版 Python3.6编程实践指南 计算机科学入门 原书第3版 保罗 格里斯 计算机科,58.80,
正版 Python趣味编程入门 迈克 桑德斯 Python编程入门书籍计算机趣味编程书籍,42.70,
机械工业：Python学习手册（原书第5版）,170.82,
人邮官方   Python编程基础 Python  大数据  数据分析  高职 计算机 软件技术,29.85,
正版 自学Python——编程基础、科学计算及数据分析李金Python初学者自学Pyth,66.60,
正版 11招玩转网络安全 用python更安全 胡松涛 Python网络教科书籍pyth,58.80,
正版 Python3.6编程实践指南 计算机科学入门 原书第3版 保罗 格里斯 计算机科,58.80,
正版 Python趣味编程入门 迈克 桑德斯 Python编程入门书籍计算机趣味编程书籍,42.70,
PYTHON自然语言处理(影印版)(印)贾拉·撒拉基(Jalaj Thanaki),85.86,
Python金融衍生品大数据分析（德）Yves Hilpisch（伊夫·希尔皮斯科）,84.15,
Python3面向对象编程(2版),84.15,
零起点Python大数据与量化交易何海群 著,84.15,
Python网络爬虫实战(第2版)胡松涛,67.94,
Python机器学习实践指南,57.96,
PYTHON编程无师自通 专业程序员的养成,49.56,
Python数据科学入门,41.16,
Python爬虫开发与项目实战  9787111563877 机械工业出版社,57.67,
【正版】 基于Python的Google App Engine编程 97875198068,57.20,
【正版】Python自然语言处理 9787111606703 印度] 雅兰·萨纳卡(Jal,47.40,
Python文本分析 [印度] 迪潘简·撒卡尔 机械工业出版社,64.40,
Python机器学习,62.40,
Python程序设计,62.40,
21天学通Python（第2版）,40.60,
【闪电发货】PYTHON3网络爬虫开发实战  崔庆才 编程语言正版书籍文学散文经管励志图书,77.73,
Python机器学习入门英文版影印版安德烈亚斯·穆勒东南大学出版9787564169060,71.50,
【闪电发货】Python可以这样学  董付国 著 编程语言正版书籍文学散文经管励志图书小说,55.85,
【套装2本】 Python编程从入门到实践 Java编程思想第4版 Python程序设计 pytho,219.10,
【套装3本】Python3网络爬虫开发实战 用Python写网络爬虫 第2版 精通Python爬虫框,207.20,
Python编程快速上手+Java编程思想（第4版）全2册 网络爬虫书籍计算机 视频编程从入门到精通,190.70,
【套装2本】 Python编程从入门到实践 Python编程从零基础到项目实战 python基础教程,156.80,
正版 Python编程无师自通——程序员的养成+Python核心编程 第3版 计算机与互联网 编,144.20,
Python网络爬虫从入门到实践+Python 3网络爬虫开发实战（全2册）数据抓取指南 Pytho,142.20,
图解数据结构:使用PYTHON 吴灿铭 编程语言 清华大学出版社 9787302495321 全新正,95.40,
正版 Python深度学习 基于TensorFlow Python和TensorFlow的基石Num,81.90,
正版现货 Python科学计算佳实践 SciPy指南 Python算法库和数学工具包SciPy n,69.70,
Python数据分析 (印尼)伊德里斯(Ivan Idris) 著；韩波 译 数据库科技 人民邮,56.10,
正版现货 Python编程无师自通程序员的养成 宋秉金Python3网络爬虫项目编程python,54.30,
Keras快速上手：基于Python的深度学习实战 9787121318726,51.40,
PYTHON经典实例,112.59,
Python机器学习 第2版(影印版),85.02,
"Python核心编程（第3版,英文版）",76.20,
Python数据科学指南,61.60,
PYTHON金融数据分析,57.27,
疯狂PYTHON讲义李刚,100.30,
Python科学计算(2版)张若愚 著,101.48,
Python 3爬虫 数据清洗与可视化实战,39.80,
集成电路静态时序分析与建模+Python编程快速上手 让繁琐工作自动化,107.00,
机械工业：Python学习手册（原书第5版）,170.82,
人邮官方   Python编程基础 Python  大数据  数据分析  高职 计算机 软件技术,29.85,
正版 自学Python——编程基础、科学计算及数据分析李金Python初学者自学Pyth,66.60,
正版 11招玩转网络安全 用python更安全 胡松涛 Python网络教科书籍pyth,58.80,
正版 Python3.6编程实践指南 计算机科学入门 原书第3版 保罗 格里斯 计算机科,58.80,
正版 Python趣味编程入门 迈克 桑德斯 Python编程入门书籍计算机趣味编程书籍,42.70,
PYTHON自然语言处理(影印版)(印)贾拉·撒拉基(Jalaj Thanaki),85.86,
Python金融衍生品大数据分析（德）Yves Hilpisch（伊夫·希尔皮斯科）,84.15,
Python3面向对象编程(2版),84.15,
零起点Python大数据与量化交易何海群 著,84.15,
Python网络爬虫实战(第2版)胡松涛,67.94,
Python机器学习实践指南,57.96,
PYTHON编程无师自通 专业程序员的养成,49.56,
Python数据科学入门,41.16,
Python爬虫开发与项目实战  9787111563877 机械工业出版社,57.67,
【正版】 基于Python的Google App Engine编程 97875198068,57.20,
【正版】Python自然语言处理 9787111606703 印度] 雅兰·萨纳卡(Jal,47.40,
Python文本分析 [印度] 迪潘简·撒卡尔 机械工业出版社,64.40,
